task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
2,0.2,"['Pull car into gas station', 'Park car at fuel pump']","['Insert pump into gas tank', 'Unlatch gas tank cover (usually button on driver side door)']",Unlatch gas tank cover (usually button on driver side door),1
3,0.3,"['Pull car into gas station', 'Park car at fuel pump', 'Unlatch gas tank cover (usually button on driver side door)']","['Put fuel pump back into holder', 'Insert card or select pay inside']",Insert card or select pay inside,1
4,0.4,"['Pull car into gas station', 'Park car at fuel pump', 'Unlatch gas tank cover (usually button on driver side door)', 'Insert card or select pay inside']","['Put fuel tank cover back on', 'Remove gas tank cover']",Remove gas tank cover,1
5,0.5,"['Pull car into gas station', 'Park car at fuel pump', 'Unlatch gas tank cover (usually button on driver side door)', 'Insert card or select pay inside', 'Remove gas tank cover']","['Pay inside if needed', 'Insert pump into gas tank']",Insert pump into gas tank,1
6,0.6,"['Pull car into gas station', 'Park car at fuel pump', 'Unlatch gas tank cover (usually button on driver side door)', 'Insert card or select pay inside', 'Remove gas tank cover', 'Insert pump into gas tank']","['Fuel until fuel pump stops', 'Park car at fuel pump']",Fuel until fuel pump stops,0
7,0.7,"['Pull car into gas station', 'Park car at fuel pump', 'Unlatch gas tank cover (usually button on driver side door)', 'Insert card or select pay inside', 'Remove gas tank cover', 'Insert pump into gas tank', 'Fuel until fuel pump stops']","['Put fuel pump back into holder', 'Unlatch gas tank cover (usually button on driver side door)']",Put fuel pump back into holder,0
8,0.8,"['Pull car into gas station', 'Park car at fuel pump', 'Unlatch gas tank cover (usually button on driver side door)', 'Insert card or select pay inside', 'Remove gas tank cover', 'Insert pump into gas tank', 'Fuel until fuel pump stops', 'Put fuel pump back into holder']","['Put fuel tank cover back on', 'Insert card or select pay inside']",Put fuel tank cover back on,0
9,0.9,"['Pull car into gas station', 'Park car at fuel pump', 'Unlatch gas tank cover (usually button on driver side door)', 'Insert card or select pay inside', 'Remove gas tank cover', 'Insert pump into gas tank', 'Fuel until fuel pump stops', 'Put fuel pump back into holder', 'Put fuel tank cover back on']","['Pay inside if needed', 'Pull car into gas station']",Pay inside if needed,0
0,0.0,[],"['pump the gas', 'go to gas station']",go to gas station,1
1,0.125,['go to gas station'],"['pump the gas', 'turn off engine']",turn off engine,1
2,0.25,"['go to gas station', 'turn off engine']","['start engine', 'pay in the store']",pay in the store,1
3,0.375,"['go to gas station', 'turn off engine', 'pay in the store']","['put pump in car', 'go']",put pump in car,0
4,0.5,"['go to gas station', 'turn off engine', 'pay in the store', 'put pump in car']","['pump the gas', 'turn off engine']",pump the gas,0
5,0.625,"['go to gas station', 'turn off engine', 'pay in the store', 'put pump in car', 'pump the gas']","['go to gas station', 'get receipt']",get receipt,1
6,0.75,"['go to gas station', 'turn off engine', 'pay in the store', 'put pump in car', 'pump the gas', 'get receipt']","['go to gas station', 'start engine']",start engine,1
7,0.875,"['go to gas station', 'turn off engine', 'pay in the store', 'put pump in car', 'pump the gas', 'get receipt', 'start engine']","['go', 'put pump in car']",go,0
0,0.0,[],"['Pull up to gas station', 'Get out of car']",Pull up to gas station,0
1,0.07692307692307693,['Pull up to gas station'],"['Squeeze handle', 'Park next to open filling station']",Park next to open filling station,1
2,0.15384615384615385,"['Pull up to gas station', 'Park next to open filling station']","['Pick up nozzle', 'Turn off car']",Turn off car,1
3,0.23076923076923078,"['Pull up to gas station', 'Park next to open filling station', 'Turn off car']","['Wait for fuel to stop running', 'Get out of car']",Get out of car,1
4,0.3076923076923077,"['Pull up to gas station', 'Park next to open filling station', 'Turn off car', 'Get out of car']","['Remove gas tank cap', 'Put nozzle in gas tank']",Remove gas tank cap,0
5,0.38461538461538464,"['Pull up to gas station', 'Park next to open filling station', 'Turn off car', 'Get out of car', 'Remove gas tank cap']","['Insert payment', 'Return nozzle']",Insert payment,0
6,0.46153846153846156,"['Pull up to gas station', 'Park next to open filling station', 'Turn off car', 'Get out of car', 'Remove gas tank cap', 'Insert payment']","['Squeeze handle', 'Select gas type']",Select gas type,1
7,0.5384615384615384,"['Pull up to gas station', 'Park next to open filling station', 'Turn off car', 'Get out of car', 'Remove gas tank cap', 'Insert payment', 'Select gas type']","['Pick up nozzle', 'Squeeze handle']",Pick up nozzle,0
8,0.6153846153846154,"['Pull up to gas station', 'Park next to open filling station', 'Turn off car', 'Get out of car', 'Remove gas tank cap', 'Insert payment', 'Select gas type', 'Pick up nozzle']","['Put nozzle in gas tank', 'Return nozzle']",Put nozzle in gas tank,0
9,0.6923076923076923,"['Pull up to gas station', 'Park next to open filling station', 'Turn off car', 'Get out of car', 'Remove gas tank cap', 'Insert payment', 'Select gas type', 'Pick up nozzle', 'Put nozzle in gas tank']","['Squeeze handle', 'Return nozzle']",Squeeze handle,0
10,0.7692307692307693,"['Pull up to gas station', 'Park next to open filling station', 'Turn off car', 'Get out of car', 'Remove gas tank cap', 'Insert payment', 'Select gas type', 'Pick up nozzle', 'Put nozzle in gas tank', 'Squeeze handle']","['Wait for fuel to stop running', 'Turn off car']",Wait for fuel to stop running,0
11,0.8461538461538461,"['Pull up to gas station', 'Park next to open filling station', 'Turn off car', 'Get out of car', 'Remove gas tank cap', 'Insert payment', 'Select gas type', 'Pick up nozzle', 'Put nozzle in gas tank', 'Squeeze handle', 'Wait for fuel to stop running']","['Remove gas tank cap', 'Return nozzle']",Return nozzle,1
12,0.9230769230769231,"['Pull up to gas station', 'Park next to open filling station', 'Turn off car', 'Get out of car', 'Remove gas tank cap', 'Insert payment', 'Select gas type', 'Pick up nozzle', 'Put nozzle in gas tank', 'Squeeze handle', 'Wait for fuel to stop running', 'Return nozzle']","['Get back into car', 'Get out of car']",Get back into car,0
0,0.0,[],"['Know which side your tank is on', 'Remove nozzle']",Know which side your tank is on,0
1,0.08333333333333333,['Know which side your tank is on'],"['Drive that side up to the pump', 'Know which side your tank is on']",Drive that side up to the pump,0
2,0.16666666666666666,"['Know which side your tank is on', 'Drive that side up to the pump']","['Replace pump', 'Get out of the car']",Get out of the car,1
3,0.25,"['Know which side your tank is on', 'Drive that side up to the pump', 'Get out of the car']","['Pay for gas', 'Close tank door']",Pay for gas,0
4,0.3333333333333333,"['Know which side your tank is on', 'Drive that side up to the pump', 'Get out of the car', 'Pay for gas']","['Drive that side up to the pump', 'Open the tank lid']",Open the tank lid,1
5,0.4166666666666667,"['Know which side your tank is on', 'Drive that side up to the pump', 'Get out of the car', 'Pay for gas', 'Open the tank lid']","['Replace pump', 'Remove cap']",Remove cap,1
6,0.5,"['Know which side your tank is on', 'Drive that side up to the pump', 'Get out of the car', 'Pay for gas', 'Open the tank lid', 'Remove cap']","['Remove nozzle', 'Place pump inside the cap']",Place pump inside the cap,1
7,0.5833333333333334,"['Know which side your tank is on', 'Drive that side up to the pump', 'Get out of the car', 'Pay for gas', 'Open the tank lid', 'Remove cap', 'Place pump inside the cap']","['Pump the amount paid for', 'Replace cap']",Pump the amount paid for,0
8,0.6666666666666666,"['Know which side your tank is on', 'Drive that side up to the pump', 'Get out of the car', 'Pay for gas', 'Open the tank lid', 'Remove cap', 'Place pump inside the cap', 'Pump the amount paid for']","['Drive that side up to the pump', 'Remove nozzle']",Remove nozzle,1
9,0.75,"['Know which side your tank is on', 'Drive that side up to the pump', 'Get out of the car', 'Pay for gas', 'Open the tank lid', 'Remove cap', 'Place pump inside the cap', 'Pump the amount paid for', 'Remove nozzle']","['Pay for gas', 'Replace cap']",Replace cap,1
10,0.8333333333333334,"['Know which side your tank is on', 'Drive that side up to the pump', 'Get out of the car', 'Pay for gas', 'Open the tank lid', 'Remove cap', 'Place pump inside the cap', 'Pump the amount paid for', 'Remove nozzle', 'Replace cap']","['Close tank door', 'Remove cap']",Close tank door,0
11,0.9166666666666666,"['Know which side your tank is on', 'Drive that side up to the pump', 'Get out of the car', 'Pay for gas', 'Open the tank lid', 'Remove cap', 'Place pump inside the cap', 'Pump the amount paid for', 'Remove nozzle', 'Replace cap', 'Close tank door']","['Replace pump', 'Pay for gas']",Replace pump,0
0,0.0,[],"['click desirable gasoline', 'park up next to gasoline station']",park up next to gasoline station,1
1,0.1111111111111111,['park up next to gasoline station'],"['open gas tank', 'walk back to vehicle']",open gas tank,0
2,0.2222222222222222,"['park up next to gasoline station', 'open gas tank']","['pay for fuel', 'put nozzle into gas tank hole']",pay for fuel,0
3,0.3333333333333333,"['park up next to gasoline station', 'open gas tank', 'pay for fuel']","['close gas tank', 'walk back to vehicle']",walk back to vehicle,1
4,0.4444444444444444,"['park up next to gasoline station', 'open gas tank', 'pay for fuel', 'walk back to vehicle']","['put nozzle back on the station', 'put nozzle into gas tank hole']",put nozzle into gas tank hole,1
5,0.5555555555555556,"['park up next to gasoline station', 'open gas tank', 'pay for fuel', 'walk back to vehicle', 'put nozzle into gas tank hole']","['open gas tank', 'click desirable gasoline']",click desirable gasoline,1
6,0.6666666666666666,"['park up next to gasoline station', 'open gas tank', 'pay for fuel', 'walk back to vehicle', 'put nozzle into gas tank hole', 'click desirable gasoline']","['walk back to vehicle', 'start pumping gas']",start pumping gas,1
7,0.7777777777777778,"['park up next to gasoline station', 'open gas tank', 'pay for fuel', 'walk back to vehicle', 'put nozzle into gas tank hole', 'click desirable gasoline', 'start pumping gas']","['open gas tank', 'close gas tank']",close gas tank,1
8,0.8888888888888888,"['park up next to gasoline station', 'open gas tank', 'pay for fuel', 'walk back to vehicle', 'put nozzle into gas tank hole', 'click desirable gasoline', 'start pumping gas', 'close gas tank']","['put nozzle into gas tank hole', 'put nozzle back on the station']",put nozzle back on the station,1
0,0.0,[],"[""Close car's gas tank"", 'Drive to gas station']",Drive to gas station,1
1,0.1111111111111111,['Drive to gas station'],"['Swipe card or pay cashier inside', 'Pull up next to gas pump']",Pull up next to gas pump,1
2,0.2222222222222222,"['Drive to gas station', 'Pull up next to gas pump']","['Insert gas nozzle', 'Swipe card or pay cashier inside']",Swipe card or pay cashier inside,1
3,0.3333333333333333,"['Drive to gas station', 'Pull up next to gas pump', 'Swipe card or pay cashier inside']","['Choose gas grade', ""Open car's gas tank""]",Open car's gas tank,1
4,0.4444444444444444,"['Drive to gas station', 'Pull up next to gas pump', 'Swipe card or pay cashier inside', ""Open car's gas tank""]","['Insert gas nozzle', 'Drive to gas station']",Insert gas nozzle,0
5,0.5555555555555556,"['Drive to gas station', 'Pull up next to gas pump', 'Swipe card or pay cashier inside', ""Open car's gas tank"", 'Insert gas nozzle']","['Choose gas grade', ""Close car's gas tank""]",Choose gas grade,0
6,0.6666666666666666,"['Drive to gas station', 'Pull up next to gas pump', 'Swipe card or pay cashier inside', ""Open car's gas tank"", 'Insert gas nozzle', 'Choose gas grade']","['Swipe card or pay cashier inside', 'Squeeze handle and pump gas']",Squeeze handle and pump gas,1
7,0.7777777777777778,"['Drive to gas station', 'Pull up next to gas pump', 'Swipe card or pay cashier inside', ""Open car's gas tank"", 'Insert gas nozzle', 'Choose gas grade', 'Squeeze handle and pump gas']","['Return nozzle to pump when tank is full', 'Pull up next to gas pump']",Return nozzle to pump when tank is full,0
8,0.8888888888888888,"['Drive to gas station', 'Pull up next to gas pump', 'Swipe card or pay cashier inside', ""Open car's gas tank"", 'Insert gas nozzle', 'Choose gas grade', 'Squeeze handle and pump gas', 'Return nozzle to pump when tank is full']","[""Open car's gas tank"", ""Close car's gas tank""]",Close car's gas tank,1
0,0.0,[],"['Pull into the gas station', 'Get out of the car']",Pull into the gas station,0
1,0.07142857142857142,['Pull into the gas station'],"['Make sure to pull your car in so that the fuel door is next to the pump', 'Open the fuel door and remove the gas cap']",Make sure to pull your car in so that the fuel door is next to the pump,0
2,0.14285714285714285,"['Pull into the gas station', 'Make sure to pull your car in so that the fuel door is next to the pump']","['Drive away', 'Get out of the car']",Get out of the car,1
3,0.21428571428571427,"['Pull into the gas station', 'Make sure to pull your car in so that the fuel door is next to the pump', 'Get out of the car']","['Open the fuel door and remove the gas cap', 'Pull into the gas station']",Open the fuel door and remove the gas cap,0
4,0.2857142857142857,"['Pull into the gas station', 'Make sure to pull your car in so that the fuel door is next to the pump', 'Get out of the car', 'Open the fuel door and remove the gas cap']","['Swipe your credit card', 'When finished, remove the nozzle']",Swipe your credit card,0
5,0.35714285714285715,"['Pull into the gas station', 'Make sure to pull your car in so that the fuel door is next to the pump', 'Get out of the car', 'Open the fuel door and remove the gas cap', 'Swipe your credit card']","['Choose the grade of fuel you want', 'Get out of the car']",Choose the grade of fuel you want,0
6,0.42857142857142855,"['Pull into the gas station', 'Make sure to pull your car in so that the fuel door is next to the pump', 'Get out of the car', 'Open the fuel door and remove the gas cap', 'Swipe your credit card', 'Choose the grade of fuel you want']","['Place the nozzle back on the pump', ""Insert the nozzle in your car's fuel hole""]",Insert the nozzle in your car's fuel hole,1
7,0.5,"['Pull into the gas station', 'Make sure to pull your car in so that the fuel door is next to the pump', 'Get out of the car', 'Open the fuel door and remove the gas cap', 'Swipe your credit card', 'Choose the grade of fuel you want', ""Insert the nozzle in your car's fuel hole""]","['Pump as much gas as you need', 'Close fuel door']",Pump as much gas as you need,0
8,0.5714285714285714,"['Pull into the gas station', 'Make sure to pull your car in so that the fuel door is next to the pump', 'Get out of the car', 'Open the fuel door and remove the gas cap', 'Swipe your credit card', 'Choose the grade of fuel you want', ""Insert the nozzle in your car's fuel hole"", 'Pump as much gas as you need']","['When finished, remove the nozzle', 'Make sure to pull your car in so that the fuel door is next to the pump']","When finished, remove the nozzle",0
9,0.6428571428571429,"['Pull into the gas station', 'Make sure to pull your car in so that the fuel door is next to the pump', 'Get out of the car', 'Open the fuel door and remove the gas cap', 'Swipe your credit card', 'Choose the grade of fuel you want', ""Insert the nozzle in your car's fuel hole"", 'Pump as much gas as you need', 'When finished, remove the nozzle']","['Close fuel door', 'Place the nozzle back on the pump']",Place the nozzle back on the pump,1
10,0.7142857142857143,"['Pull into the gas station', 'Make sure to pull your car in so that the fuel door is next to the pump', 'Get out of the car', 'Open the fuel door and remove the gas cap', 'Swipe your credit card', 'Choose the grade of fuel you want', ""Insert the nozzle in your car's fuel hole"", 'Pump as much gas as you need', 'When finished, remove the nozzle', 'Place the nozzle back on the pump']","['Replace fuel cap', 'Make sure to pull your car in so that the fuel door is next to the pump']",Replace fuel cap,0
11,0.7857142857142857,"['Pull into the gas station', 'Make sure to pull your car in so that the fuel door is next to the pump', 'Get out of the car', 'Open the fuel door and remove the gas cap', 'Swipe your credit card', 'Choose the grade of fuel you want', ""Insert the nozzle in your car's fuel hole"", 'Pump as much gas as you need', 'When finished, remove the nozzle', 'Place the nozzle back on the pump', 'Replace fuel cap']","['Close fuel door', 'Pull into the gas station']",Close fuel door,0
12,0.8571428571428571,"['Pull into the gas station', 'Make sure to pull your car in so that the fuel door is next to the pump', 'Get out of the car', 'Open the fuel door and remove the gas cap', 'Swipe your credit card', 'Choose the grade of fuel you want', ""Insert the nozzle in your car's fuel hole"", 'Pump as much gas as you need', 'When finished, remove the nozzle', 'Place the nozzle back on the pump', 'Replace fuel cap', 'Close fuel door']","['Get your receipt', ""Insert the nozzle in your car's fuel hole""]",Get your receipt,0
13,0.9285714285714286,"['Pull into the gas station', 'Make sure to pull your car in so that the fuel door is next to the pump', 'Get out of the car', 'Open the fuel door and remove the gas cap', 'Swipe your credit card', 'Choose the grade of fuel you want', ""Insert the nozzle in your car's fuel hole"", 'Pump as much gas as you need', 'When finished, remove the nozzle', 'Place the nozzle back on the pump', 'Replace fuel cap', 'Close fuel door', 'Get your receipt']","['Drive away', 'Choose the grade of fuel you want']",Drive away,0
0,0.0,[],"['Pull up to the gas pump', 'Shut the door to your gas cap']",Pull up to the gas pump,0
1,0.07142857142857142,['Pull up to the gas pump'],"['Get out of car', 'Make sure your gas cap is facing the gas pump']",Make sure your gas cap is facing the gas pump,1
2,0.14285714285714285,"['Pull up to the gas pump', 'Make sure your gas cap is facing the gas pump']","['Pump gas', 'Get out of car']",Get out of car,1
3,0.21428571428571427,"['Pull up to the gas pump', 'Make sure your gas cap is facing the gas pump', 'Get out of car']","['Insert the nozzle into the gas chamber on your car', 'Go into gas station']",Go into gas station,1
4,0.2857142857142857,"['Pull up to the gas pump', 'Make sure your gas cap is facing the gas pump', 'Get out of car', 'Go into gas station']","['Push the button of the type of gas you want', 'Pay for how much gas you want']",Pay for how much gas you want,1
5,0.35714285714285715,"['Pull up to the gas pump', 'Make sure your gas cap is facing the gas pump', 'Get out of car', 'Go into gas station', 'Pay for how much gas you want']","['Make sure your gas cap is facing the gas pump', 'Go back to your car']",Go back to your car,1
6,0.42857142857142855,"['Pull up to the gas pump', 'Make sure your gas cap is facing the gas pump', 'Get out of car', 'Go into gas station', 'Pay for how much gas you want', 'Go back to your car']","['Open door to your gas cap', 'Shut the door to your gas cap']",Open door to your gas cap,0
7,0.5,"['Pull up to the gas pump', 'Make sure your gas cap is facing the gas pump', 'Get out of car', 'Go into gas station', 'Pay for how much gas you want', 'Go back to your car', 'Open door to your gas cap']","['Unscrew gas cap', 'Pull up to the gas pump']",Unscrew gas cap,0
8,0.5714285714285714,"['Pull up to the gas pump', 'Make sure your gas cap is facing the gas pump', 'Get out of car', 'Go into gas station', 'Pay for how much gas you want', 'Go back to your car', 'Open door to your gas cap', 'Unscrew gas cap']","['Remove gas pump', 'Go back to your car']",Remove gas pump,0
9,0.6428571428571429,"['Pull up to the gas pump', 'Make sure your gas cap is facing the gas pump', 'Get out of car', 'Go into gas station', 'Pay for how much gas you want', 'Go back to your car', 'Open door to your gas cap', 'Unscrew gas cap', 'Remove gas pump']","['Go back to your car', 'Insert the nozzle into the gas chamber on your car']",Insert the nozzle into the gas chamber on your car,1
10,0.7142857142857143,"['Pull up to the gas pump', 'Make sure your gas cap is facing the gas pump', 'Get out of car', 'Go into gas station', 'Pay for how much gas you want', 'Go back to your car', 'Open door to your gas cap', 'Unscrew gas cap', 'Remove gas pump', 'Insert the nozzle into the gas chamber on your car']","['Replace gas cap', 'Push the button of the type of gas you want']",Push the button of the type of gas you want,1
11,0.7857142857142857,"['Pull up to the gas pump', 'Make sure your gas cap is facing the gas pump', 'Get out of car', 'Go into gas station', 'Pay for how much gas you want', 'Go back to your car', 'Open door to your gas cap', 'Unscrew gas cap', 'Remove gas pump', 'Insert the nozzle into the gas chamber on your car', 'Push the button of the type of gas you want']","['Pump gas', 'Get out of car']",Pump gas,0
12,0.8571428571428571,"['Pull up to the gas pump', 'Make sure your gas cap is facing the gas pump', 'Get out of car', 'Go into gas station', 'Pay for how much gas you want', 'Go back to your car', 'Open door to your gas cap', 'Unscrew gas cap', 'Remove gas pump', 'Insert the nozzle into the gas chamber on your car', 'Push the button of the type of gas you want', 'Pump gas']","['Open door to your gas cap', 'Replace gas cap']",Replace gas cap,1
13,0.9285714285714286,"['Pull up to the gas pump', 'Make sure your gas cap is facing the gas pump', 'Get out of car', 'Go into gas station', 'Pay for how much gas you want', 'Go back to your car', 'Open door to your gas cap', 'Unscrew gas cap', 'Remove gas pump', 'Insert the nozzle into the gas chamber on your car', 'Push the button of the type of gas you want', 'Pump gas', 'Replace gas cap']","['Pay for how much gas you want', 'Shut the door to your gas cap']",Shut the door to your gas cap,1
0,0.0,[],"['Pull up to gas pump', 'Pull up to gas pump']",Pull up to gas pump,0
1,0.07142857142857142,['Pull up to gas pump'],"['Turn off engine', 'Pump gas']",Turn off engine,0
2,0.14285714285714285,"['Pull up to gas pump', 'Turn off engine']","['Pull lever to open gas tank cover', 'Swipe card at pump']",Pull lever to open gas tank cover,0
3,0.21428571428571427,"['Pull up to gas pump', 'Turn off engine', 'Pull lever to open gas tank cover']","['Get out of car', 'Get receipt']",Get out of car,0
4,0.2857142857142857,"['Pull up to gas pump', 'Turn off engine', 'Pull lever to open gas tank cover', 'Get out of car']","['Open gas tank door', 'Turn off engine']",Open gas tank door,0
5,0.35714285714285715,"['Pull up to gas pump', 'Turn off engine', 'Pull lever to open gas tank cover', 'Get out of car', 'Open gas tank door']","['Remove nozzle', 'Remove gas cap']",Remove gas cap,1
6,0.42857142857142855,"['Pull up to gas pump', 'Turn off engine', 'Pull lever to open gas tank cover', 'Get out of car', 'Open gas tank door', 'Remove gas cap']","['Swipe card at pump', 'Pull up to gas pump']",Swipe card at pump,0
7,0.5,"['Pull up to gas pump', 'Turn off engine', 'Pull lever to open gas tank cover', 'Get out of car', 'Open gas tank door', 'Remove gas cap', 'Swipe card at pump']","['Select fuel type', 'Pump gas']",Select fuel type,0
8,0.5714285714285714,"['Pull up to gas pump', 'Turn off engine', 'Pull lever to open gas tank cover', 'Get out of car', 'Open gas tank door', 'Remove gas cap', 'Swipe card at pump', 'Select fuel type']","['Remove nozzle', 'Get receipt']",Remove nozzle,0
9,0.6428571428571429,"['Pull up to gas pump', 'Turn off engine', 'Pull lever to open gas tank cover', 'Get out of car', 'Open gas tank door', 'Remove gas cap', 'Swipe card at pump', 'Select fuel type', 'Remove nozzle']","['Insert nozzle in tank', 'Pull lever to open gas tank cover']",Insert nozzle in tank,0
10,0.7142857142857143,"['Pull up to gas pump', 'Turn off engine', 'Pull lever to open gas tank cover', 'Get out of car', 'Open gas tank door', 'Remove gas cap', 'Swipe card at pump', 'Select fuel type', 'Remove nozzle', 'Insert nozzle in tank']","['Pump gas', 'Put gas cap on']",Pump gas,0
11,0.7857142857142857,"['Pull up to gas pump', 'Turn off engine', 'Pull lever to open gas tank cover', 'Get out of car', 'Open gas tank door', 'Remove gas cap', 'Swipe card at pump', 'Select fuel type', 'Remove nozzle', 'Insert nozzle in tank', 'Pump gas']","['Turn off engine', 'Return nozzle to pump']",Return nozzle to pump,1
12,0.8571428571428571,"['Pull up to gas pump', 'Turn off engine', 'Pull lever to open gas tank cover', 'Get out of car', 'Open gas tank door', 'Remove gas cap', 'Swipe card at pump', 'Select fuel type', 'Remove nozzle', 'Insert nozzle in tank', 'Pump gas', 'Return nozzle to pump']","['Get out of car', 'Get receipt']",Get receipt,1
13,0.9285714285714286,"['Pull up to gas pump', 'Turn off engine', 'Pull lever to open gas tank cover', 'Get out of car', 'Open gas tank door', 'Remove gas cap', 'Swipe card at pump', 'Select fuel type', 'Remove nozzle', 'Insert nozzle in tank', 'Pump gas', 'Return nozzle to pump', 'Get receipt']","['Put gas cap on', 'Remove gas cap']",Put gas cap on,0
0,0.0,[],"['Drive the car to fuel station', 'Open the fuel tank lid']",Drive the car to fuel station,0
1,0.1111111111111111,['Drive the car to fuel station'],"['Tell the fuel type and quantity to fill', 'Stop the car at fueling point']",Stop the car at fueling point,1
2,0.2222222222222222,"['Drive the car to fuel station', 'Stop the car at fueling point']","['Pay the bill', 'Open the fuel tank lid']",Open the fuel tank lid,1
3,0.3333333333333333,"['Drive the car to fuel station', 'Stop the car at fueling point', 'Open the fuel tank lid']","['Tell the fuel type and quantity to fill', 'Drive the car to fuel station']",Tell the fuel type and quantity to fill,0
4,0.4444444444444444,"['Drive the car to fuel station', 'Stop the car at fueling point', 'Open the fuel tank lid', 'Tell the fuel type and quantity to fill']","['Fuel filled', 'Pay the bill']",Fuel filled,0
5,0.5555555555555556,"['Drive the car to fuel station', 'Stop the car at fueling point', 'Open the fuel tank lid', 'Tell the fuel type and quantity to fill', 'Fuel filled']","['Open the fuel tank lid', 'Close the fuel tank lid']",Close the fuel tank lid,1
6,0.6666666666666666,"['Drive the car to fuel station', 'Stop the car at fueling point', 'Open the fuel tank lid', 'Tell the fuel type and quantity to fill', 'Fuel filled', 'Close the fuel tank lid']","['Get the bill', 'Open the fuel tank lid']",Get the bill,0
7,0.7777777777777778,"['Drive the car to fuel station', 'Stop the car at fueling point', 'Open the fuel tank lid', 'Tell the fuel type and quantity to fill', 'Fuel filled', 'Close the fuel tank lid', 'Get the bill']","['Stop the car at fueling point', 'Pay the bill']",Pay the bill,1
8,0.8888888888888888,"['Drive the car to fuel station', 'Stop the car at fueling point', 'Open the fuel tank lid', 'Tell the fuel type and quantity to fill', 'Fuel filled', 'Close the fuel tank lid', 'Get the bill', 'Pay the bill']","['Leave the fuel station', 'Fuel filled']",Leave the fuel station,0
0,0.0,[],"['Go to the fuel bunk in car', 'Pay the amount']",Go to the fuel bunk in car,0
1,0.07142857142857142,['Go to the fuel bunk in car'],"['Open petrol tap', 'Stop the car near pump']",Stop the car near pump,1
2,0.14285714285714285,"['Go to the fuel bunk in car', 'Stop the car near pump']","['Turn off the engine', 'Get the bill']",Turn off the engine,0
3,0.21428571428571427,"['Go to the fuel bunk in car', 'Stop the car near pump', 'Turn off the engine']","['Start the car', 'Apply handbrake']",Apply handbrake,1
4,0.2857142857142857,"['Go to the fuel bunk in car', 'Stop the car near pump', 'Turn off the engine', 'Apply handbrake']","['Open petrol tap', 'Close the tap']",Open petrol tap,0
5,0.35714285714285715,"['Go to the fuel bunk in car', 'Stop the car near pump', 'Turn off the engine', 'Apply handbrake', 'Open petrol tap']","['Tell the amount to the worker', 'Go to the fuel bunk in car']",Tell the amount to the worker,0
6,0.42857142857142855,"['Go to the fuel bunk in car', 'Stop the car near pump', 'Turn off the engine', 'Apply handbrake', 'Open petrol tap', 'Tell the amount to the worker']","['Pay the amount', 'Check pump meter is reset to zero']",Check pump meter is reset to zero,1
7,0.5,"['Go to the fuel bunk in car', 'Stop the car near pump', 'Turn off the engine', 'Apply handbrake', 'Open petrol tap', 'Tell the amount to the worker', 'Check pump meter is reset to zero']","['Close the tap', 'Worker fills petrol for that amount']",Worker fills petrol for that amount,1
8,0.5714285714285714,"['Go to the fuel bunk in car', 'Stop the car near pump', 'Turn off the engine', 'Apply handbrake', 'Open petrol tap', 'Tell the amount to the worker', 'Check pump meter is reset to zero', 'Worker fills petrol for that amount']","['Stop the car near pump', 'Pay the amount']",Pay the amount,1
9,0.6428571428571429,"['Go to the fuel bunk in car', 'Stop the car near pump', 'Turn off the engine', 'Apply handbrake', 'Open petrol tap', 'Tell the amount to the worker', 'Check pump meter is reset to zero', 'Worker fills petrol for that amount', 'Pay the amount']","['Get the bill', 'Stop the car near pump']",Get the bill,0
10,0.7142857142857143,"['Go to the fuel bunk in car', 'Stop the car near pump', 'Turn off the engine', 'Apply handbrake', 'Open petrol tap', 'Tell the amount to the worker', 'Check pump meter is reset to zero', 'Worker fills petrol for that amount', 'Pay the amount', 'Get the bill']","['Check pump meter is reset to zero', 'Close the tap']",Close the tap,1
11,0.7857142857142857,"['Go to the fuel bunk in car', 'Stop the car near pump', 'Turn off the engine', 'Apply handbrake', 'Open petrol tap', 'Tell the amount to the worker', 'Check pump meter is reset to zero', 'Worker fills petrol for that amount', 'Pay the amount', 'Get the bill', 'Close the tap']","['Worker fills petrol for that amount', 'Start the car']",Start the car,1
12,0.8571428571428571,"['Go to the fuel bunk in car', 'Stop the car near pump', 'Turn off the engine', 'Apply handbrake', 'Open petrol tap', 'Tell the amount to the worker', 'Check pump meter is reset to zero', 'Worker fills petrol for that amount', 'Pay the amount', 'Get the bill', 'Close the tap', 'Start the car']","['Open petrol tap', 'Release the handbrake']",Release the handbrake,1
13,0.9285714285714286,"['Go to the fuel bunk in car', 'Stop the car near pump', 'Turn off the engine', 'Apply handbrake', 'Open petrol tap', 'Tell the amount to the worker', 'Check pump meter is reset to zero', 'Worker fills petrol for that amount', 'Pay the amount', 'Get the bill', 'Close the tap', 'Start the car', 'Release the handbrake']","['Leave the fuel bunk', 'Open petrol tap']",Leave the fuel bunk,0
0,0.0,[],"['Pay', 'Pull in to gas station']",Pull in to gas station,1
1,0.14285714285714285,['Pull in to gas station'],"['Park at a spot', 'Pay']",Park at a spot,0
2,0.2857142857142857,"['Pull in to gas station', 'Park at a spot']","['Pay', 'Push buttons on the pump regarding payment']",Push buttons on the pump regarding payment,1
3,0.42857142857142855,"['Pull in to gas station', 'Park at a spot', 'Push buttons on the pump regarding payment']","['Pay', 'Insert nozzle into car']",Insert nozzle into car,1
