task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
5,0.8333333333333334,"['Go to the train station', 'Buy a ticket', 'Wait for the train', 'When the train arrives, get on', 'Find a seat']","['Travel to your destination', 'Wait for the train']",Travel to your destination,0
0,0.0,[],"['Go to station', 'Go to station']",Go to station,1
1,0.16666666666666666,['Go to station'],"['Buy a ticket', 'take train to destination']",Buy a ticket,0
2,0.3333333333333333,"['Go to station', 'Buy a ticket']","['take train to destination', 'Wait for train to arrive']",Wait for train to arrive,1
3,0.5,"['Go to station', 'Buy a ticket', 'Wait for train to arrive']","['Go to station', 'Show man on train ticket']",Show man on train ticket,1
4,0.6666666666666666,"['Go to station', 'Buy a ticket', 'Wait for train to arrive', 'Show man on train ticket']","['Sit down on train', 'Buy a ticket']",Sit down on train,0
5,0.8333333333333334,"['Go to station', 'Buy a ticket', 'Wait for train to arrive', 'Show man on train ticket', 'Sit down on train']","['Wait for train to arrive', 'take train to destination']",take train to destination,1
0,0.0,[],"['Drive to train station', 'Board train']",Drive to train station,0
1,0.14285714285714285,['Drive to train station'],"['Park', 'Board train']",Park,0
2,0.2857142857142857,"['Drive to train station', 'Park']","['Wait', 'Go to ticket booth']",Go to ticket booth,1
3,0.42857142857142855,"['Drive to train station', 'Park', 'Go to ticket booth']","['Board train', 'Purchase ticket']",Purchase ticket,1
4,0.5714285714285714,"['Drive to train station', 'Park', 'Go to ticket booth', 'Purchase ticket']","['Ride train', 'Wait']",Wait,1
5,0.7142857142857143,"['Drive to train station', 'Park', 'Go to ticket booth', 'Purchase ticket', 'Wait']","['Park', 'Board train']",Board train,1
6,0.8571428571428571,"['Drive to train station', 'Park', 'Go to ticket booth', 'Purchase ticket', 'Wait', 'Board train']","['Drive to train station', 'Ride train']",Ride train,1
0,0.0,[],"['Plan to the trip', 'Enter the train']",Plan to the trip,0
1,0.125,['Plan to the trip'],"['Buy the ticket', 'Find the seat']",Buy the ticket,0
2,0.25,"['Plan to the trip', 'Buy the ticket']","['Going to the platform', 'Occupy the seat']",Going to the platform,0
3,0.375,"['Plan to the trip', 'Buy the ticket', 'Going to the platform']","['Waiting for our place', 'Enter the train']",Enter the train,1
4,0.5,"['Plan to the trip', 'Buy the ticket', 'Going to the platform', 'Enter the train']","['Buy the ticket', 'Find the seat']",Find the seat,1
5,0.625,"['Plan to the trip', 'Buy the ticket', 'Going to the platform', 'Enter the train', 'Find the seat']","['Buy the ticket', 'Occupy the seat']",Occupy the seat,1
6,0.75,"['Plan to the trip', 'Buy the ticket', 'Going to the platform', 'Enter the train', 'Find the seat', 'Occupy the seat']","['Buy the ticket', 'Relax']",Relax,1
7,0.875,"['Plan to the trip', 'Buy the ticket', 'Going to the platform', 'Enter the train', 'Find the seat', 'Occupy the seat', 'Relax']","['Enter the train', 'Waiting for our place']",Waiting for our place,1
0,0.0,[],"['Ride to destination', 'Select destination']",Select destination,1
1,0.14285714285714285,['Select destination'],"['Board train', 'Purchase ticket for train']",Purchase ticket for train,1
2,0.2857142857142857,"['Select destination', 'Purchase ticket for train']","['Take taxi to train station', 'Ride to destination']",Take taxi to train station,0
3,0.42857142857142855,"['Select destination', 'Purchase ticket for train', 'Take taxi to train station']","['Present ticket to conductor', 'Select destination']",Present ticket to conductor,0
4,0.5714285714285714,"['Select destination', 'Purchase ticket for train', 'Take taxi to train station', 'Present ticket to conductor']","['Board train', 'Select destination']",Board train,0
5,0.7142857142857143,"['Select destination', 'Purchase ticket for train', 'Take taxi to train station', 'Present ticket to conductor', 'Board train']","['Select destination', 'Ride to destination']",Ride to destination,1
6,0.8571428571428571,"['Select destination', 'Purchase ticket for train', 'Take taxi to train station', 'Present ticket to conductor', 'Board train', 'Ride to destination']","['Exit train', 'Present ticket to conductor']",Exit train,0
0,0.0,[],"['allow the doors to close', 'Go into the station and buy a ticket']",Go into the station and buy a ticket,1
1,0.125,['Go into the station and buy a ticket'],"['Go through the turnstiles', 'ride the train to your destination']",Go through the turnstiles,0
2,0.25,"['Go into the station and buy a ticket', 'Go through the turnstiles']","['when you arrive at your destination', 'walk out onto the platform']",walk out onto the platform,1
3,0.375,"['Go into the station and buy a ticket', 'Go through the turnstiles', 'walk out onto the platform']","['allow the doors to close', 'wait for the train']",wait for the train,1
4,0.5,"['Go into the station and buy a ticket', 'Go through the turnstiles', 'walk out onto the platform', 'wait for the train']","['when train arrives, board the car', 'Go through the turnstiles']","when train arrives, board the car",0
5,0.625,"['Go into the station and buy a ticket', 'Go through the turnstiles', 'walk out onto the platform', 'wait for the train', 'when train arrives, board the car']","['allow the doors to close', 'Go into the station and buy a ticket']",allow the doors to close,0
6,0.75,"['Go into the station and buy a ticket', 'Go through the turnstiles', 'walk out onto the platform', 'wait for the train', 'when train arrives, board the car', 'allow the doors to close']","['Go into the station and buy a ticket', 'ride the train to your destination']",ride the train to your destination,1
7,0.875,"['Go into the station and buy a ticket', 'Go through the turnstiles', 'walk out onto the platform', 'wait for the train', 'when train arrives, board the car', 'allow the doors to close', 'ride the train to your destination']","['when you arrive at your destination', 'Go through the turnstiles']",when you arrive at your destination,0
0,0.0,[],"['Go to the train station.', 'Purchase a ticket.']",Go to the train station.,0
1,0.125,['Go to the train station.'],"['Find the ticket booth.', 'Find your seat written on the ticket.']",Find the ticket booth.,0
2,0.25,"['Go to the train station.', 'Find the ticket booth.']","['Exit the train when you get to your destination.', 'Purchase a ticket.']",Purchase a ticket.,1
3,0.375,"['Go to the train station.', 'Find the ticket booth.', 'Purchase a ticket.']","['Find your seat written on the ticket.', 'Board the train']",Board the train,1
4,0.5,"['Go to the train station.', 'Find the ticket booth.', 'Purchase a ticket.', 'Board the train']","['Show your ticket to the conductor.', 'Sit down.']",Show your ticket to the conductor.,0
5,0.625,"['Go to the train station.', 'Find the ticket booth.', 'Purchase a ticket.', 'Board the train', 'Show your ticket to the conductor.']","['Find your seat written on the ticket.', 'Purchase a ticket.']",Find your seat written on the ticket.,0
6,0.75,"['Go to the train station.', 'Find the ticket booth.', 'Purchase a ticket.', 'Board the train', 'Show your ticket to the conductor.', 'Find your seat written on the ticket.']","['Purchase a ticket.', 'Sit down.']",Sit down.,1
7,0.875,"['Go to the train station.', 'Find the ticket booth.', 'Purchase a ticket.', 'Board the train', 'Show your ticket to the conductor.', 'Find your seat written on the ticket.', 'Sit down.']","['Exit the train when you get to your destination.', 'Purchase a ticket.']",Exit the train when you get to your destination.,0
0,0.0,[],"['travel to train station', 'travel to train station']",travel to train station,1
1,0.125,['travel to train station'],"['enter train station', 'board the train']",enter train station,0
2,0.25,"['travel to train station', 'enter train station']","['find a seat', 'go to ticket booth']",go to ticket booth,1
3,0.375,"['travel to train station', 'enter train station', 'go to ticket booth']","['find a seat', 'buy a ticket']",buy a ticket,1
4,0.5,"['travel to train station', 'enter train station', 'go to ticket booth', 'buy a ticket']","['sit in seat', 'go to the area where the train is boarding']",go to the area where the train is boarding,1
5,0.625,"['travel to train station', 'enter train station', 'go to ticket booth', 'buy a ticket', 'go to the area where the train is boarding']","['enter train station', 'board the train']",board the train,1
6,0.75,"['travel to train station', 'enter train station', 'go to ticket booth', 'buy a ticket', 'go to the area where the train is boarding', 'board the train']","['find a seat', 'travel to train station']",find a seat,0
7,0.875,"['travel to train station', 'enter train station', 'go to ticket booth', 'buy a ticket', 'go to the area where the train is boarding', 'board the train', 'find a seat']","['sit in seat', 'enter train station']",sit in seat,0
0,0.0,[],"['Choose a destination.', 'Board the train when it arrives.']",Choose a destination.,0
1,0.16666666666666666,['Choose a destination.'],"['Board the train when it arrives.', 'Travel to the train station.']",Travel to the train station.,1
2,0.3333333333333333,"['Choose a destination.', 'Travel to the train station.']","['Purchase your ticket at the designated ticket window.', 'Give your ticket to the ticket-taker when they pass your seat.']",Purchase your ticket at the designated ticket window.,0
3,0.5,"['Choose a destination.', 'Travel to the train station.', 'Purchase your ticket at the designated ticket window.']","['Choose a destination.', 'Board the train when it arrives.']",Board the train when it arrives.,1
4,0.6666666666666666,"['Choose a destination.', 'Travel to the train station.', 'Purchase your ticket at the designated ticket window.', 'Board the train when it arrives.']","['Give your ticket to the ticket-taker when they pass your seat.', 'Choose a destination.']",Give your ticket to the ticket-taker when they pass your seat.,0
5,0.8333333333333334,"['Choose a destination.', 'Travel to the train station.', 'Purchase your ticket at the designated ticket window.', 'Board the train when it arrives.', 'Give your ticket to the ticket-taker when they pass your seat.']","['Exit the train at your destination.', 'Choose a destination.']",Exit the train at your destination.,0
